id,latitude,longitude,country,country_code
25054,32.8321469443,-97.3154729605,United States,us
368650,52.36222153,4.91106843,Nederland,nl
349538,58.58722665,16.1740817,Sverige,se
1221608,35.332789982,139.4059386849,日本,jp
71252,59.5067598074,17.8865468502,Sverige,se
327928,48.5356967563,9.281462431,Deutschland,de
537913,49.8725956138,8.6309838295,Deutschland,de
134549,-26.0341311,28.08037203,South Africa,za
253320,47.0452050917,-122.9355722997,United States,us
380417,37.3358699833,-121.8904707,United States,us
1166621,55.7588066333,13.0158876333,Sverige,se
749902,39.64087385,-106.3732932167,United States,us
1480858,53.554145133,10.020345623,Deutschland,de
4338106,25.21080207,55.27421617,الإمارات العربية المتحدة,ae
13338,37.7615082532,-122.4257665873,United States,us
1506082,35.9747502771,-83.2280659676,United States,us
604153,34.0143901667,-118.0930367167,United States,us
826469,30.4804970667,-97.8254737667,United States,us
336929,30.5656766833,-97.68936955,United States,us
8997,32.9415071,-97.1284317833,United States,us
277033,50.7133866947,-3.4786587954,United Kingdom,gb
740256,30.2675184293,-97.7420192957,United States,us
144083,52.38024045,4.8887546167,Nederland,nl
361783,-33.863832171,151.045371294,Australia,au
1215071,60.3904410525,5.3274250031,Norge,no
215109,42.4858295,-70.90206095,United States,us
1599721,38.1646456667,-84.89635865,United States,us
114473,-37.8177261,144.9691138167,Australia,au
1340670,47.98516779,8.81937335,Deutschland,de
297298,-19.9412698669,-43.9365899563,Brasil,br
69755,34.7479681,-92.4011904167,United States,us
1524409,39.84775888,-104.67391169,United States,us
297906,39.6853268626,-75.6806302071,United States,us
346198,45.5142644333,-122.6642469333,United States,us
361677,37.3535105,-121.9949917167,United States,us
587680,26.1338627167,-80.2839054333,United States,us
195115,37.4546327167,-122.1849371167,United States,us
4388833,49.2751058722,16.4422738552,Česko,cz
1529435,32.840568962,-97.100336731,United States,us
108358,39.952826,-75.1925574333,United States,us
91526,33.0023923101,-96.7030549049,United States,us
400343,35.3307946167,139.4075181667,日本,jp
309798,41.8077180667,-72.82795945,United States,us
146426,36.6128058833,-121.9010066333,United States,us
25308,35.6563090667,-97.4711285667,United States,us
3241835,30.283993862,-97.71944038,United States,us
59467,38.8974625725,-77.0080661774,United States,us
1419110,26.304081615,50.169592765,السعودية,sa
440770,40.7331856887,-73.9986920357,United States,us
351417,32.6785129808,-97.0069088519,United States,us
102343,34.14253819,-118.4058594704,United States,us
166728,33.1035308838,-96.7714157104,United States,us
132257,34.0182943267,-118.493421004,United States,us
125878,37.6675938667,-122.4690934167,United States,us
9237,30.2731081636,-97.7407881618,United States,us
695796,26.37275904,-80.13249629,United States,us
2020038,-20.9027479019,55.4841166735,France,fr
138127,48.1117036658,11.6176957473,Deutschland,de
133166,38.9306458329,-94.3628704548,United States,us
901949,49.0088345964,8.3969880739,Deutschland,de
97481,59.91340075,10.6380085,Norge,no
52979,35.6103208,-97.5487343167,United States,us
24800,35.4782531667,-97.6003289333,United States,us
103261,53.4441039329,-2.2809720039,United Kingdom,gb
372908,1.29348188,103.85337287,Singapore,sg
555058,28.4457889946,-81.4669590138,United States,us
500264,43.6600838667,-79.3576491833,Canada,ca
200077,59.3327516489,17.9372191429,Sverige,se
528615,47.9144829833,-122.28370525,United States,us
325459,49.2472494833,12.3066168,Deutschland,de
13256,49.27037715,-123.1361389,Canada,ca
996765,57.77592165,14.3014746833,Sverige,se
1201921,52.13463195,-0.466281933,United Kingdom,gb
470328,59.3443508532,17.9593420029,Sverige,se
202705,21.33606865,-157.8680466833,United States,us
106464,59.3449022967,18.0596402155,Sverige,se
233591,51.2244842283,6.7740690708,Deutschland,de
1178090,39.2838668692,-76.619682312,United States,us
15624,30.2488589167,-97.750082,United States,us
651036,39.8570112167,-74.8720761167,United States,us
1005760,40.71924,-73.997362,United States,us
181474,48.8143556667,9.1765499167,Deutschland,de
857418,45.4172654,-122.6633982,United States,us
1424294,50.75115412,-1.84195202,United Kingdom,gb
41520,37.1785412,-93.2199449,United States,us
565776,32.813008606,-96.8069298866,United States,us
4425519,39.502255137,-84.72632179,United States,us
799439,21.6495056583,39.1582399607,السعودية,sa
238752,34.8656217,-82.3440991333,United States,us
252105,59.3268637167,18.2583339667,Sverige,se
95585,24.7009836667,46.70515055,السعودية,sa
22161,45.5225425764,-122.6781222224,United States,us
684998,54.3204811167,10.1327482833,Deutschland,de
258633,59.8586583019,17.6418223562,Sverige,se
1156937,32.6809063833,-96.6413365333,United States,us
529473,29.5741988333,-97.9579772167,United States,us
1184113,33.8298225403,-118.08799088,United States,us
118662,47.6913127364,-122.358079335,United States,us
177693,38.0065440471,-84.4361287426,United States,us
112751,45.635759295,-73.833553791,Canada,ca
113161,42.3855260167,-71.1191984,United States,us
517833,36.3026213203,-115.2820569277,United States,us
561899,33.5468013333,-117.80173815,United States,us
1347560,21.63218438,39.15616571,السعودية,sa
9220,30.2672588667,-97.7396321167,United States,us
1388311,21.292377802,-157.842241895,United States,us
172572,37.7598602579,-122.4100196361,United States,us
661019,41.3939451081,2.1722817014,España,es
9225,30.2662396721,-97.7459084988,United States,us
18949,37.7643642,-122.47142215,United States,us
1442161,50.4045438766,3.7753969431,België / Belgique / Belgien,be
984944,30.2705704167,-97.7411857667,United States,us
13476,30.4477071667,-97.6637578,United States,us
452573,32.8803051299,-97.0981756467,United States,us
827438,37.0550669167,-94.5151382,United States,us
147120,59.61680665,17.8557670667,Sverige,se
98018,32.9894542333,-96.7507569667,United States,us
75955,40.1557993167,-74.8941162833,United States,us
78780,21.3051281667,-157.8592707,United States,us
427772,40.612844794,-89.459400773,United States,us
1941432,40.2127826214,-77.0097398758,United States,us
197305,30.2699702,-97.74914045,United States,us
849454,33.1700893529,129.7217077017,日本,jp
1168998,50.85048425,4.35254484,België / Belgique / Belgien,be
312690,39.6544880833,-77.75200665,United States,us
420059,29.7230358646,-95.3478312492,United States,us
56475,37.7895865892,-122.4042645793,United States,us
480193,39.7168595518,-86.298058033,United States,us
132869,39.0402404186,-94.5914737642,United States,us
1180981,33.913393783,-84.536948417,United States,us
251442,36.1548641796,-115.3353309631,United States,us
139320,38.8985636736,-94.7421161706,United States,us
570645,35.5218470333,-97.7036900333,United States,us
1502555,60.3533183674,5.3511786461,Norge,no
570519,39.6760082245,-89.7043508291,United States,us
3189039,49.113820217,6.182729933,France,fr
1433904,60.56074861,17.46325023,Sverige,se
226985,28.4303940476,-81.3082492384,United States,us
1547244,35.793523417,-83.530565,United States,us
186764,60.6055098167,15.6289367167,Sverige,se
30723,37.7811360667,-122.3944507833,United States,us
256913,59.2723221667,15.21635775,Sverige,se
30099,26.1289974333,-80.1394044,United States,us
1087031,30.3773228167,-97.8994776333,United States,us
964206,39.28243708,-76.59348928,United States,us
512082,-33.8745651245,151.2190628052,Australia,au
32127,42.3092443833,-71.1044040167,United States,us
21192,30.2554899167,-97.7193788,United States,us
74242,33.9246332833,-83.3417123167,United States,us
133664,33.6800326268,-117.8608560562,United States,us
256032,43.04141085,-87.9054271667,United States,us
62009,59.2859316259,17.9650068283,Sverige,se
705628,36.143630147,-115.3012347221,United States,us
182537,57.7814967,14.1805279255,Sverige,se
184021,37.7760282,-122.43810685,United States,us
83777,59.3105521667,18.4210548833,Sverige,se
1010906,15.5757889167,73.7404854167,India,in
758476,28.4311095989,-81.3075828552,United States,us
10194,37.7986791382,-122.407849431,United States,us
606038,30.29598098,-97.71857589,United States,us
1541250,62.379967817,16.910113967,Sverige,se
95003,50.8121313067,-0.3570556641,United Kingdom,gb
1163415,30.1561249,-97.4950437167,United States,us
495306,43.0713722972,-89.4066953659,United States,us
1261482,32.73900335,-97.364183583,United States,us
53521,44.9843219178,-93.2550441268,United States,us
31286,59.3627482553,17.9964208603,Sverige,se
872281,34.1021358333,-118.11015385,United States,us
5173927,34.185618817,-119.171831317,United States,us
152499,38.8863646332,-77.0187628269,United States,us
35321,38.9001075692,-76.9863189154,United States,us
454866,52.025240751,5.1329004765,Nederland,nl
571505,52.0230885757,5.8106732368,Nederland,nl
114547,47.62440945,-122.3568224333,United States,us
62744,30.3322476314,-97.7402865887,United States,us
209560,32.7938038114,-96.626784261,United States,us
32563,30.2158666167,-97.8307851,United States,us
2131978,41.25655066,-75.858307,United States,us
1389357,39.354774722,-74.4385957718,United States,us
25161,39.712733056,-86.2996673584,United States,us
129563,47.6688064833,-122.3870882667,United States,us
512431,43.6533184378,-79.4652056694,Canada,ca
1286700,32.933452317,-96.817821033,United States,us
250641,47.0498178894,8.3080351353,Schweiz/Suisse/Svizzera/Svizra,ch
75353,35.4656669667,-97.51046975,United States,us
1574059,32.522928471,-95.263552024,United States,us
528234,26.55124938,-80.12628751,United States,us
307925,51.9234224833,4.4862076333,Nederland,nl
1101910,39.9515927667,-82.68422675,United States,us
1405724,58.35402941,11.22527736,Sverige,se
24073,30.2282910167,-97.8243051333,United States,us
209723,32.976253,-96.5952239833,United States,us
19858,32.9666682833,-96.8209652667,United States,us
160455,24.7252028833,46.6590821333,السعودية,sa
117173,37.3940668,-122.0795384667,United States,us
134382,54.1109995476,13.0352246761,Deutschland,de
443889,32.7739155084,-97.0847654343,United States,us
1162861,59.8830872079,10.6182005286,Norge,no
259928,38.6690861561,-90.5970354223,United States,us
511009,52.3222824167,10.5363980833,Deutschland,de
1977331,57.7237665653,11.9286525249,Sverige,se
316545,32.67988032,-97.12943953,United States,us
29367,51.8844914955,0.245475769,United Kingdom,gb
2114417,33.77006477,-117.80125981,United States,us
41936,35.4665869167,-97.5104862833,United States,us
292231,44.7599503833,-63.6585109,Canada,ca
783296,32.6742599888,-97.1449472975,United States,us
634766,52.3186056683,7.7805304527,Deutschland,de
4182628,41.79600352,-88.06551826,United States,us
1176215,39.74105131,-75.55562132,United States,us
9591,37.4479079167,-122.1597719167,United States,us
170849,39.75332265,-84.0714963833,United States,us
420122,59.849588,17.5570104167,Sverige,se
166667,37.5952409648,-122.5036937931,United States,us
363461,51.2713487667,3.034082,België / Belgique / Belgien,be
734395,21.5741126117,39.1105502844,السعودية,sa
35669,37.78310735,-122.3887151,United States,us
194273,30.2844094344,-97.7344286442,United States,us
498665,59.3589263101,17.979490757,Sverige,se
23482,35.6701707728,139.7026795149,日本,jp
347741,33.4483796,-112.0714049167,United States,us
1575375,37.2399240732,-93.3966475725,United States,us
440096,41.3525551667,-71.9634788333,United States,us
244894,59.36355173,17.94513511,Sverige,se
132152,33.75592355,-84.3227872333,United States,us
65362,30.2702493537,-97.7421134381,United States,us
27881,35.5502711879,-97.6153707504,United States,us
799512,32.91656482,-96.96367478,United States,us
583348,28.36790355,-81.5502032167,United States,us
1062471,21.5265809111,39.1719004512,السعودية,sa
108288,34.8731864203,-82.36287117,United States,us
95575,33.8373080167,-84.3685297167,United States,us
1483471,51.8540936167,5.8594762,Nederland,nl
4529722,32.779834533,-96.7555916,United States,us
45815,35.6209988833,-82.5424178167,United States,us
328483,59.374954573,18.0158421777,Sverige,se
1140830,32.6459830333,-96.9634632667,United States,us
207510,47.9968459,-122.2194525667,United States,us
49357,43.1485293203,-77.5669956533,United States,us
55033,59.3301577,18.0580794811,Sverige,se
1474802,42.345933529,-71.084834289,United States,us
11040,37.4381446833,-122.1588277667,United States,us
863422,22.3252763697,114.1727650166,中国,cn
959289,50.06306525,14.4301642667,Česko,cz
1927962,51.606501619,-1.243258709,United Kingdom,gb
482742,45.5506679333,-122.6664045667,United States,us
594198,65.5826732989,22.1483945847,Sverige,se
264543,30.3003049833,-97.7206316333,United States,us
180093,49.2806670453,-123.1079903122,Canada,ca
290128,34.8530798592,-82.3368966579,United States,us
1462087,57.577309483,12.071159783,Sverige,se
18207,34.1457214355,-118.2549819946,United States,us
195641,50.83066535,-0.1474899333,United Kingdom,gb
1318335,51.49461758,-0.10066759,United Kingdom,gb
103609,41.7143368333,-86.1807710167,United States,us
40654,33.64970415,-117.7432275167,United States,us
914143,44.9410101081,-123.037417531,United States,us
1401776,51.250274517,6.7644085,Deutschland,de
1002718,21.66218435,39.16757327,السعودية,sa
105424,49.7963779176,9.8997545242,Deutschland,de
795830,59.39222174,17.99077033,Sverige,se
783489,39.7210785,-121.8465612667,United States,us
186646,53.3785094183,-1.4628553391,United Kingdom,gb
943150,29.4552669667,-98.60443605,United States,us
1810544,13.693195,100.648153,ประเทศไทย,th
1316151,13.85797494,100.55916243,ประเทศไทย,th
1352537,49.9267067534,11.5974640846,Deutschland,de
1482443,55.564379783,13.083606867,Sverige,se
230756,51.2167417745,4.4091767997,België / Belgique / Belgien,be
198963,55.6306488796,13.7087059021,Sverige,se
9410,30.2015573297,-97.6671266556,United States,us
1426074,40.754221867,-73.601577617,United States,us
1067829,30.3101526622,-97.7401578426,United States,us
612316,33.3704316667,-86.7972317667,United States,us
938173,58.4021782478,15.6733703613,Sverige,se
43246,36.06186585,-94.1602740333,United States,us
258141,34.0122591167,-118.4169514,United States,us
17630,32.7311278833,-97.3891168,United States,us
160277,50.9369536013,6.9345886218,Deutschland,de
338623,33.933339,-84.359596,United States,us
527951,40.78722345,-73.97835701,United States,us
441517,47.007423689,-124.1666865349,United States,us
38360,48.2067632667,16.3840055333,Österreich,at
189745,38.8552763833,-77.0503634833,United States,us
597709,52.8162255167,-2.0859870333,United Kingdom,gb
1718776,38.62249863,-90.19291073,United States,us
214472,34.0080600209,-81.0843801498,United States,us
21991,38.9925918579,-94.5943832397,United States,us
767308,31.7773879409,-106.5034977715,United States,us
23256,39.8495018818,-104.673871994,United States,us
577618,47.23622334,-122.37057423,United States,us
26530,30.2288681833,-97.7452663667,United States,us
1198731,33.81712049,-118.11007779,United States,us
290800,42.0105903333,-87.7658963667,United States,us
228566,63.8281358572,20.2663421631,Sverige,se
22346,51.5126219654,-0.1222765446,United Kingdom,gb
798693,52.2943821718,9.8239338398,Deutschland,de
804300,-27.4868688833,153.0334923833,Australia,au
453822,40.7143479333,-73.9609909667,United States,us
907531,39.4807586427,-88.1744778156,United States,us
3208884,33.609149414,-114.605781119,United States,us
1020994,25.0248341283,121.5524446964,臺灣,tw
9848,32.7892112667,-97.3477292,United States,us
179573,29.9025308,-95.6339969333,United States,us
36192,47.6023217333,-122.3343763833,United States,us
29068,35.4492609,-97.4415773,United States,us
86666,33.5269248333,-101.8637386833,United States,us
669960,38.2505962333,-85.6291898,United States,us
189879,59.9260553833,10.7342414833,Norge,no
25752,32.7506880522,-96.8556725979,United States,us
570500,32.8781974833,-96.7709216,United States,us
280165,30.43262945,-87.1917269833,United States,us
19542,37.6163560649,-122.3861503601,United States,us
84396,48.779390381,9.1779613495,Deutschland,de
66418,59.3311591847,18.0566847324,Sverige,se
577336,41.8824227109,-87.6245029076,United States,us
67586,40.7836122541,-73.9744287729,United States,us
106343,50.9371691633,6.9504197904,Deutschland,de
18121,47.6688446117,-122.3328763247,United States,us
4067734,52.49893265,4.82040756,Nederland,nl
3800991,21.518062467,39.1706163,السعودية,sa
58709,56.0203275667,12.7380688833,Sverige,se
1597813,37.5260353088,-121.9995635748,United States,us
82342,59.3300839389,18.076917344,Sverige,se
585120,29.9551018714,-90.0686323643,United States,us
208325,40.7745027087,-73.9835662909,United States,us
46152,-27.5423234706,153.079944849,Australia,au
669590,51.5538248408,-0.1638447599,United Kingdom,gb
14515,37.4157602871,-122.1525514126,United States,us
253557,37.2750702,-121.9237412833,United States,us
78601,37.774333109,-122.4240019491,United States,us
787206,47.6702667667,-122.1212718667,United States,us
985274,37.3377493466,-121.8942975998,United States,us
991381,29.74217005,-95.41940695,United States,us
544164,35.9084482602,-84.1267347336,United States,us
732379,40.7796844162,-73.9553038201,United States,us
71180,51.5057649972,-0.091522336,United Kingdom,gb
81515,59.3369540823,18.017052412,Sverige,se
115212,39.9692516523,-83.0048310757,United States,us
75052,32.8715468167,-96.67894765,United States,us
1271217,21.505682267,39.184190367,السعودية,sa
446390,39.9980981927,-82.8855800629,United States,us
1299887,30.67064373,-87.85027385,United States,us
633266,34.090187226,-118.2917151623,United States,us
641504,45.5072168,-73.5756518667,Canada,ca
209379,40.77253345,-73.9675329167,United States,us
15383,28.4015572,-81.4275956,United States,us
60122,59.3458114156,18.0717265606,Sverige,se
1109314,40.8275891333,-73.9310403,United States,us
48319,37.7931380917,-122.3962925528,United States,us
532353,49.8803045237,-97.1597067622,Canada,ca
204264,41.89154388,12.4859619141,Italia,it
1104537,41.9485193,-87.6540812333,United States,us
111311,59.3358359,18.0523312667,Sverige,se
575413,39.1177770333,-76.6339655,United States,us
606107,34.6740066056,-86.539881787,United States,us
1230193,59.40396515,17.6648305,Sverige,se
200213,32.95844662,-96.85720121,United States,us
1034120,40.6539779073,-73.5703141658,United States,us
380338,59.911278,10.752704,Norge,no
97066,52.1303384167,9.2474900667,Deutschland,de
489225,52.33129915,4.8768593333,Nederland,nl
27861,30.1608147413,-97.790197134,United States,us
434566,32.8231066538,-97.2045904398,United States,us
75121,41.9473408,-87.6748455333,United States,us
332790,28.432122718,-81.3103063372,United States,us
347536,33.0706854968,-96.6894507408,United States,us
50751,29.7669717333,-95.3822442667,United States,us
28277,28.4050851304,-81.5800094604,United States,us
890391,62.47355937,6.15747904,Norge,no
9241,30.2707337816,-97.7537029982,United States,us
478793,57.7343418667,12.94005155,Sverige,se
1265923,29.8190057833,-82.1667634667,United States,us
900092,30.634401822,-97.664500773,United States,us
1443133,59.89317989,10.5127933,Norge,no
591130,34.0340299381,-118.2671383424,United States,us
394092,35.5811791333,-82.52288285,United States,us
298129,36.0933578833,-115.2216296667,United States,us
116100,51.4367414387,0.2701950073,United Kingdom,gb
1036403,51.411779611,6.7152525855,Deutschland,de
218590,33.024709,-96.830471,United States,us
232260,41.7601910833,-88.2172334,United States,us
526727,48.1357929186,11.6697120667,Deutschland,de
204023,53.0276556963,-2.1746747792,United Kingdom,gb
253198,40.7443825333,-73.9783781667,United States,us
511636,53.3852315,9.9788293,Deutschland,de
319857,37.9022635333,-122.5259212667,United States,us
1532629,58.35045405,11.928389883,Sverige,se
1218545,42.914744617,-85.58331745,United States,us
1445372,35.31763659,-119.076459441,United States,us
21215,37.7813234625,-122.396696806,United States,us
77080,32.3599170487,-88.6717271805,United States,us
198237,59.8605001839,17.6394081116,Sverige,se
360776,45.1536308,-93.2256686,United States,us
156504,30.3159015167,-81.6546762333,United States,us
544304,36.0802499,-115.15099489,United States,us
1707282,53.554796383,9.89220435,Deutschland,de
453474,30.2700599333,-97.7424024333,United States,us
185308,47.4229772275,9.369417429,Schweiz/Suisse/Svizzera/Svizra,ch
575167,37.5664787877,126.9849908352,대한민국,kr
566298,32.2823387333,-95.3074668667,United States,us
104525,30.1841420046,-97.8478002548,United States,us
3419785,43.229901317,-79.941907167,Canada,ca
22071,30.26175155,-97.7618140833,United States,us
91999,30.3221650901,-97.7152132988,United States,us
22575,39.0423513833,-94.5898510833,United States,us
333843,35.5377776667,-97.53123505,United States,us
407266,61.5017138134,23.7579131126,Suomi / Finland,fi
96406,35.6097412109,-97.5572738647,United States,us
828799,59.9544945737,10.8666372299,Norge,no
811106,47.6109297872,7.6608073711,Deutschland,de
13875,32.9414749,-97.1557903167,United States,us
793652,32.4783483833,-99.6958575667,United States,us
12405,30.2618515333,-97.9383730833,United States,us
898976,40.8295200936,-73.8252707149,United States,us
121279,51.2186717915,6.7635440826,Deutschland,de
57961,29.9536690667,-95.5865201167,United States,us
35446,30.46415115,-97.8186657333,United States,us
20045,30.2249578833,-97.7628681667,United States,us
419617,52.5202290333,5.484107,Nederland,nl
4097283,51.469726915,-0.459061435,United Kingdom,gb
40762,33.8117285833,-117.9202423167,United States,us
1043183,12.6001600667,99.9495531167,ประเทศไทย,th
677919,40.7915267667,-73.9698897333,United States,us
93690,37.7616827167,-121.9635105833,United States,us
59384,35.61410065,-97.4731608667,United States,us
14189,30.2620983,-97.7543091667,United States,us
53862,28.0566758131,-82.4265640773,United States,us
24386,40.4958522503,-80.25349617,United States,us
9114,37.7879542018,-122.4075329304,United States,us
241528,28.5698708535,-81.3886499405,United States,us
1422837,35.3224086643,139.3923425674,日本,jp
216195,40.7250066241,-73.9907533125,United States,us
3315294,39.9852671376,-104.7672557831,United States,us
93503,59.33433805,18.0730694833,Sverige,se
1216206,68.2374587,14.56629896,Norge,no
9411,30.2576215259,-97.8069019318,United States,us
710551,29.7762894333,-95.4340746833,United States,us
323284,32.75301188,-97.09840238,United States,us
15023,37.7824215609,-122.3925822973,United States,us
288972,55.01688522,8.44028019,Deutschland,de
386326,59.3423103466,18.0280287439,Sverige,se
659913,39.8963456667,-84.19825085,United States,us
19943,37.7678089333,-122.46431665,United States,us
1255882,42.539466017,-71.74318735,United States,us
942367,30.2662304057,-97.7366387844,United States,us
168673,38.7998657167,-77.5181404167,United States,us
1146205,57.6798856562,11.9388878345,Sverige,se
575283,48.7923265,-122.4857028,United States,us
216485,50.8974339306,4.4832171141,België / Belgique / Belgien,be
611676,51.4511340852,6.6290443813,Deutschland,de
1602732,49.79583072,9.91613095,Deutschland,de
108699,50.9398452333,6.9395721333,Deutschland,de
187895,28.3040689609,-81.4223706722,United States,us
183257,-33.8869652969,151.1871957779,Australia,au
1013834,33.5233650241,-117.1525490284,United States,us
872782,36.1560686667,-115.0378428833,United States,us
399758,36.73487045,-119.7907850833,United States,us
144131,57.7889377492,14.1280317307,Sverige,se
790110,52.0771436,4.3145584,Nederland,nl
825408,27.5081728667,-99.5209579167,United States,us
1124021,36.0822975711,-115.1381778717,United States,us
456691,38.9091682256,-77.0751428604,United States,us
958320,13.8338031333,100.6110051833,ประเทศไทย,th
251964,37.7694789167,-122.42877785,United States,us
44991,51.1541818349,4.4069981575,België / Belgique / Belgien,be
65008,55.5753848678,13.0261705025,Sverige,se
1150983,32.7388496667,-97.6448975833,United States,us
1291283,37.3862854,-5.990478483,España,es
815182,32.78080719,-96.80416524,United States,us
854104,29.7510358442,-95.3753153513,United States,us
25427,30.2267475312,-97.7604568005,United States,us
17046,42.347324798,-71.098151207,United States,us
483853,25.7158154667,-80.3365607667,United States,us
645913,30.4506154667,-81.6122062,United States,us
94435,35.493182022,-97.5115554987,United States,us
2262600,57.689142415,11.99440278,Sverige,se
640406,30.14201195,-81.54879965,United States,us
498922,22.317321266,114.169017764,中国,cn
134339,59.3416852,18.0610707667,Sverige,se
1134004,58.07710129,13.02074819,Sverige,se
46904,42.8326403333,-71.3829053333,United States,us
1431301,51.066350933,-1.795544783,United Kingdom,gb
1199578,38.876010933,-77.049584083,United States,us
48617,52.5109100447,13.3896179193,Deutschland,de
524469,38.6354463094,-90.3462125197,United States,us
295640,57.6978009976,11.9747436047,Sverige,se
490882,37.7642914,-122.45707435,United States,us
515611,57.71222445,12.7909944833,Sverige,se
461604,33.7922093333,-84.3889888667,United States,us
452307,36.135491164,-115.1524970604,United States,us
46326,37.7900902949,-122.4013547816,United States,us
1080010,44.4409501333,26.0861349106,România,ro
2478211,45.2641856167,-122.6903048,United States,us
870145,61.0472763833,7.8127225,Norge,no
299400,32.83348055,-97.00706805,United States,us
522433,13.7442925667,100.5428381333,ประเทศไทย,th
939101,30.21148565,-97.8058639667,United States,us
839201,31.070781813,-97.3522782326,United States,us
126294,39.7662015541,-86.1560297012,United States,us
1572815,55.556524183,14.351419217,Sverige,se
729488,30.3338310167,-81.6593737333,United States,us
1119711,51.2297139667,6.7642131833,Deutschland,de
723885,-33.8796142106,151.2092821007,Australia,au
20887,47.6081160868,-122.3369908333,United States,us
375657,30.2861411167,-97.7465703167,United States,us
245835,43.0529779333,-87.89256635,United States,us
105813,59.3475874333,18.1023021667,Sverige,se
27231,33.5996165245,-117.9005849361,United States,us
1488457,35.9678473171,-83.1841635704,United States,us
58725,59.6500508829,17.9322624207,Sverige,se
98809,35.5798065833,-97.5677329833,United States,us
94748,21.2959620237,-157.8205883503,United States,us
72911,41.9400124522,-87.6537108421,United States,us
1371298,37.75881063,-122.41543281,United States,us
17918,47.6405772167,-122.2604649667,United States,us
178030,30.2666010617,-97.7426576614,United States,us
188680,57.66848939,12.29582226,Sverige,se
273821,37.6750994942,-97.3968865829,United States,us
1574012,29.464752122,-98.473157726,United States,us
325487,41.79052715,-72.8634149667,United States,us
329233,32.7774113433,-96.803716685,United States,us
1330173,43.9526486908,4.8066043854,France,fr
950621,56.040758,12.695793,Sverige,se
223617,41.37198626,-72.92216092,United States,us
336305,33.1733537304,-96.6784322262,United States,us
57068,33.6568782667,-101.8232064833,United States,us
1355850,32.9586076,-96.8223492,United States,us
1084514,39.2727475,-76.73189965,United States,us
601663,52.1137597545,5.2968263626,Nederland,nl
18415,30.2581590238,-97.8077495098,United States,us
1555322,59.57946928,17.492365697,Sverige,se
829215,13.767199331,100.5703926086,ประเทศไทย,th
1076284,52.51736085,13.3772250167,Deutschland,de
53626,35.6587171676,139.7014510632,日本,jp
617430,37.7846013221,-122.4068789073,United States,us
494911,35.0779852863,-92.4600040913,United States,us
10067,42.3744375443,-71.1182892323,United States,us
245185,52.5265304547,13.3695533477,Deutschland,de
43787,50.9170004646,6.9657574511,Deutschland,de
655910,38.8048171167,-77.04340935,United States,us
26090,37.7905762167,-122.4341375333,United States,us
155594,51.9906937562,4.3650108576,Nederland,nl
807485,21.5565191333,39.1697392,السعودية,sa
36494,56.1610802587,15.5992555618,Sverige,se
603802,41.8075649946,-72.8266954422,United States,us
443725,32.9112119039,-117.1483755112,United States,us
975034,50.1204449501,-122.954708891,Canada,ca
437617,51.4621354833,-0.1114629667,United Kingdom,gb
253400,32.93127357,-96.82103949,United States,us
111174,48.2164892833,16.3863132333,Österreich,at
75230,34.8268561335,-82.2996168431,United States,us
37669,21.2727260834,-157.8230537576,United States,us
1959931,39.94006925,116.34940385,中国,cn
25678,51.5173808167,-0.0814617333,United Kingdom,gb
1432092,22.2781239526,114.171064496,中国,cn
382469,41.9749897643,-87.8989613056,United States,us
172166,37.0446662108,-76.3899525692,United States,us
958065,57.60518635,13.3701365167,Sverige,se
1089426,10.76531857,106.69064319,Việt Nam,vn
532160,41.8117073821,-72.8298389912,United States,us
570749,37.7726398558,-122.4221241474,United States,us
616216,21.3082368902,-157.8615671396,United States,us
601796,28.04969918,-82.39313513,United States,us
10654,47.6083764871,-122.3403435946,United States,us
922235,42.6724890601,-83.0129144231,United States,us
11543,47.9804813527,-122.2073063321,United States,us
135152,52.398438855,4.9383115768,Nederland,nl
33472,37.3664565757,-121.9263339043,United States,us
61904,34.0423222569,-118.2659604845,United States,us
57598,45.0878621667,-93.4318393667,United States,us
1029667,38.929949,-77.16546,United States,us
422711,50.88678419,-113.972198,Canada,ca
50284,27.999558409,-81.9810478971,United States,us
5526826,50.0305155306,14.4893628359,Česko,cz
717025,21.3090365202,-157.8627741337,United States,us
1464524,44.64557225,-73.303157467,United States,us
31238,51.5102093667,-0.1291067667,United Kingdom,gb
131320,31.4623895167,-100.4379228333,United States,us
795090,3.15008282,101.61622065,Malaysia,my
1094820,47.4868713782,19.0802532434,Magyarország,hu
338664,30.2860863312,-97.7413272858,United States,us
3122286,32.9560554144,-96.7559909821,United States,us
395303,34.0020595,-117.7275273333,United States,us
11844,40.7568799674,-73.9862251282,United States,us
351323,55.6062213872,13.0213707755,Sverige,se
4106593,49.12688452,6.16999506,France,fr
703629,60.3895197009,5.3232230507,Norge,no
257956,38.8808141333,-77.0264187333,United States,us
185463,33.81662205,-84.3902967167,United States,us
1411733,21.6094583273,39.1353178024,السعودية,sa
278321,52.5166159167,13.4179967,Deutschland,de
608782,59.91520988,10.8010174,Norge,no
179776,28.8216569167,-81.6685316,United States,us
900320,30.46901398,-97.79795825,United States,us
452106,38.7410583496,-77.5078887939,United States,us
1235319,59.343794483,18.085656167,Sverige,se
9258,30.2626998369,-97.751326561,United States,us
399896,50.11871492,-122.95581513,Canada,ca
9153,37.759688872,-122.4271774292,United States,us
1017032,56.0081579333,12.7687834333,Sverige,se
